tau,scenario,regime,episode,policy,J,E,lam2,lcc,reconf_per_100s
3,crowd,pedestrian,60,learned GAT-LSTM,1.0221821668196678,70.68333333333334,1.9219254256358635,1.0,5.666666666666666
3,crowd,pedestrian,60,learned LSTM (no graph attention),1.0226133122921646,70.67,1.9239761186168627,1.0,5.333333333333334
3,crowd,pedestrian,61,none,0.39408449090047554,29.506666666666668,0.6761287150521297,1.0,0.0
3,crowd,pedestrian,61,static,1.023201311258357,67.82,2.0081596681687497,1.0,0.0
3,crowd,pedestrian,61,random,0.7778679698137778,58.70333333333333,1.321326852968176,1.0,134.33333333333331
3,crowd,pedestrian,61,reactive,1.023563723282013,68.02666666666667,2.0036216968083136,1.0,4.666666666666667
3,crowd,pedestrian,61,cv,1.0267626251819615,68.09333333333333,2.014077706768776,1.0,5.0
3,crowd,pedestrian,61,oracle,1.0267626251819615,68.09333333333333,2.014077706768776,1.0,5.0
3,crowd,pedestrian,61,learned GAT-LSTM,1.0242308313303006,68.23666666666666,2.0001663622281347,1.0,4.666666666666667
3,crowd,pedestrian,61,learned LSTM (no graph attention),1.0247348143364587,68.2,2.0031693638340076,1.0,3.3333333333333335
3,crowd,pedestrian,62,none,0.3714914392105392,28.386666666666667,0.6209371679092655,1.0,0.0
3,crowd,pedestrian,62,static,0.9800852830401154,66.43,1.8813536384281564,1.0,0.0
3,crowd,pedestrian,62,random,0.7191349510924738,56.233333333333334,1.1651601682110766,1.0,136.0
3,crowd,pedestrian,62,reactive,0.9815029344457912,66.83,1.8753404651874215,1.0,4.333333333333334
3,crowd,pedestrian,62,cv,0.9823013602320105,66.87,1.8772788376289244,1.0,4.333333333333334
3,crowd,pedestrian,62,oracle,0.9823013602320105,66.87,1.8772788376289244,1.0,4.333333333333334
3,crowd,pedestrian,62,learned GAT-LSTM,0.9819818019540331,66.85,1.8766177222696925,1.0,3.6666666666666665
3,crowd,pedestrian,62,learned LSTM (no graph attention),0.9819421454342391,66.84666666666666,1.8765601478597302,1.0,4.333333333333334
3,crowd,pedestrian,63,none,0.38597809291286306,28.966666666666665,0.6602962238883071,1.0,0.0
3,crowd,pedestrian,63,static,1.0142008819980068,67.46,1.983696210377068,1.0,0.0
3,crowd,pedestrian,63,random,0.7601685725698214,58.03333333333333,1.2721288567200597,1.0,133.66666666666666
3,crowd,pedestrian,63,reactive,1.0104952914942642,67.59,1.965628311413267,1.0,4.0
3,crowd,pedestrian,63,cv,1.0145519683703057,67.61666666666666,1.9805514433891214,1.0,3.3333333333333335
3,crowd,pedestrian,63,oracle,1.014681511007868,67.62666666666667,1.980765058879909,1.0,4.0
3,crowd,pedestrian,63,learned GAT-LSTM,1.0113400707338942,67.63333333333334,1.9676501592135394,1.0,4.666666666666667
3,crowd,pedestrian,63,learned LSTM (no graph attention),1.0107366165340845,67.66333333333333,1.9644540454471515,1.0,3.3333333333333335
3,crowd,pedestrian,64,none,0.3984660642120085,30.086666666666666,0.676405530579034,1.0,0.0
3,crowd,pedestrian,64,static,0.9801936187226412,66.73333333333333,1.8730547915857452,1.0,0.0
3,crowd,pedestrian,64,random,0.762903604417256,58.11333333333334,1.2804076086594183,1.0,135.66666666666666
3,crowd,pedestrian,64,reactive,0.9865483168345016,67.83,1.8661137565424606,1.0,4.333333333333334
3,crowd,pedestrian,64,cv,0.9877738481239332,67.88666666666667,1.869224992683392,1.0,5.0
3,crowd,pedestrian,64,oracle,0.9877834599952348,67.87666666666667,1.8695495688511665,1.0,4.333333333333334
3,crowd,pedestrian,64,learned GAT-LSTM,0.9868684081172063,67.91333333333333,1.8649567241295988,1.0,3.6666666666666665
3,crowd,pedestrian,64,learned LSTM (no graph attention),0.9871972215272206,67.93,1.8657494349680563,1.0,3.6666666666666665
3,crowd,pedestrian,65,none,0.4171114030641361,30.153333333333332,0.7466019225797993,1.0,0.0
3,crowd,pedestrian,65,static,0.9997030917661605,66.68666666666667,1.9498505110638389,1.0,0.0
3,crowd,pedestrian,65,random,0.7600724454282147,57.56333333333333,1.2852649453546654,1.0,139.33333333333334
3,crowd,pedestrian,65,reactive,1.039697204357009,69.24,2.0311479027558397,1.0,2.0
3,crowd,pedestrian,65,cv,1.0418784512491523,69.23,2.0398714583257136,1.0,2.0
3,crowd,pedestrian,65,oracle,1.0418784512491523,69.23,2.0398714583257136,1.0,2.0
3,crowd,pedestrian,65,learned GAT-LSTM,1.041470570864114,69.21666666666667,2.0386771488879645,1.0,2.0
3,crowd,pedestrian,65,learned LSTM (no graph attention),1.0407790475719316,69.21,2.0361942259015957,1.0,2.0
3,crowd,pedestrian,66,none,0.40609131442784907,29.133333333333333,0.7332957598583515,1.0,0.0
3,crowd,pedestrian,66,static,1.014334272718268,68.39,1.9574837748277014,1.0,0.0
3,crowd,pedestrian,66,random,0.7723676563542134,58.123333333333335,1.3167232166958702,1.0,134.66666666666666
3,crowd,pedestrian,66,reactive,1.0348288484718033,69.21666666666667,2.0129897340912257,1.0,6.333333333333334
3,crowd,pedestrian,66,cv,1.0423932526469202,69.3,2.0398506854471807,1.0,6.333333333333334
3,crowd,pedestrian,66,oracle,1.0423932526469202,69.3,2.0398506854471807,1.0,6.333333333333334
3,crowd,pedestrian,66,learned GAT-LSTM,1.0380933556850225,69.23333333333333,2.0251364853404112,1.0,7.000000000000001
3,crowd,pedestrian,66,learned LSTM (no graph attention),1.0371509667639383,69.24666666666667,2.021108515720875,1.0,7.000000000000001
3,crowd,pedestrian,67,none,0.34679740116546387,27.456666666666667,0.5521592533290779,1.0,0.0
3,crowd,pedestrian,67,static,0.9842355014693747,67.10666666666667,1.8779574556085576,1.0,0.0
3,crowd,pedestrian,67,random,0.7319550461834144,57.54666666666667,1.176997563220204,1.0,127.66666666666666
3,crowd,pedestrian,67,reactive,0.9842215927385989,67.10666666666667,1.8779036624332885,1.0,0.6666666666666667
3,crowd,pedestrian,67,cv,0.9842194945038534,67.11,1.8777997468507102,1.0,1.3333333333333335
3,crowd,pedestrian,67,oracle,0.984247311965405,67.11,1.8779073332012481,1.0,0.6666666666666667
3,crowd,pedestrian,67,learned GAT-LSTM,0.9841583111302752,67.12333333333333,1.8771799131156512,1.0,1.3333333333333335
3,crowd,pedestrian,67,learned LSTM (no graph attention),0.9822582190869805,67.13666666666667,1.8694479468670429,1.0,2.0
3,crowd,pedestrian,68,none,0.3762959201940311,27.996666666666666,0.6507275551912236,1.0,0.0
3,crowd,pedestrian,68,static,0.9930651275841069,66.41,1.9321290717016013,1.0,0.0
3,crowd,pedestrian,68,random,0.7318331749281591,56.873333333333335,1.1958779139263593,1.0,132.0
3,crowd,pedestrian,68,reactive,0.9939332420362131,66.56333333333333,1.9310797543803186,1.0,0.6666666666666667
3,crowd,pedestrian,68,cv,0.9940718701662935,66.57666666666667,1.9312327082856435,1.0,0.6666666666666667
3,crowd,pedestrian,68,oracle,0.9940793587713362,66.57333333333334,1.9313574715745176,1.0,0.6666666666666667
3,crowd,pedestrian,68,learned GAT-LSTM,0.9939482192462985,66.55666666666667,1.9313292809580673,1.0,0.6666666666666667
3,crowd,pedestrian,68,learned LSTM (no graph attention),0.9939894362196302,66.56333333333333,1.931297090067259,1.0,0.6666666666666667
3,crowd,pedestrian,69,none,0.3960425032441205,29.436666666666667,0.685713301131329,1.0,0.0
3,crowd,pedestrian,69,static,0.9738568979435456,65.29,1.8900286058866929,1.0,0.0
3,crowd,pedestrian,69,random,0.7402836482139447,56.53666666666667,1.2382366724946308,1.0,132.0
3,crowd,pedestrian,69,reactive,1.0017419675903287,69.60333333333334,1.873910608959944,1.0,2.3333333333333335
3,crowd,pedestrian,69,cv,1.0046077839699705,69.62333333333333,1.8844195897031208,1.0,2.3333333333333335
3,crowd,pedestrian,69,oracle,1.004628433705587,69.61,1.8848826562157572,1.0,2.3333333333333335
3,crowd,pedestrian,69,learned GAT-LSTM,1.002179404183194,69.66666666666667,1.873782222221475,1.0,1.6666666666666667
3,crowd,pedestrian,69,learned LSTM (no graph attention),1.0021195417341058,69.65333333333334,1.873933901150811,1.0,2.3333333333333335
3,crowd,pedestrian,70,none,0.41740147100853187,30.816666666666666,0.7286594880390378,1.0,0.0
3,crowd,pedestrian,70,static,1.000137346002351,67.56,1.9264302984753974,1.0,0.0
3,crowd,pedestrian,70,random,0.7491978774299949,57.92,1.2329559955808387,1.0,130.33333333333331
3,crowd,pedestrian,70,reactive,1.025612793209574,71.36333333333333,1.9156503601567154,1.0,3.0
3,crowd,pedestrian,70,cv,1.0261866188885873,71.37,1.9176780778165934,1.0,3.6666666666666665
3,crowd,pedestrian,70,oracle,1.0261973414635661,71.43,1.915995139541385,1.0,3.0
3,crowd,pedestrian,70,learned GAT-LSTM,1.0259442211914722,71.44666666666667,1.9145371733726537,1.0,3.6666666666666665
3,crowd,pedestrian,70,learned LSTM (no graph attention),1.0258173639055088,71.34666666666666,1.9169205567940906,1.0,3.0
3,crowd,pedestrian,71,none,0.45614692561157627,30.856666666666666,0.8773611564969569,1.0,0.0
3,crowd,pedestrian,71,static,0.994538870839484,67.28666666666666,1.912633369029022,1.0,0.0
3,crowd,pedestrian,71,random,0.7849113198511357,58.663333333333334,1.3497172019674346,1.0,133.33333333333331
3,crowd,pedestrian,71,reactive,1.092257983821353,69.8,2.2183366156867774,1.0,2.3333333333333335
3,crowd,pedestrian,71,cv,1.0956774345350224,69.86666666666666,2.2296456165622947,1.0,2.3333333333333335
3,crowd,pedestrian,71,oracle,1.0956774345350224,69.86666666666666,2.2296456165622947,1.0,2.3333333333333335
3,crowd,pedestrian,71,learned GAT-LSTM,1.094541763212602,69.81666666666666,2.226690320361957,1.0,3.0
3,crowd,pedestrian,71,learned LSTM (no graph attention),1.0950422120046803,69.81666666666666,2.2286258477669443,1.0,2.3333333333333335
3,crowd,pedestrian,72,none,0.4059516697266227,29.503333333333334,0.7221218185208077,1.0,0.0
3,crowd,pedestrian,72,static,1.011694204178969,68.38,1.9475604912136963,1.0,0.0
3,crowd,pedestrian,72,random,0.7985932400635486,59.64666666666667,1.3743720254492984,1.0,132.0
3,crowd,pedestrian,72,reactive,1.1031863340888834,70.41,2.243071432260104,1.0,3.6666666666666665
3,crowd,pedestrian,72,cv,1.1038712728056652,70.46666666666667,2.2440918815795676,1.0,3.6666666666666665
3,crowd,pedestrian,72,oracle,1.1038712728056652,70.46666666666667,2.2440918815795676,1.0,3.6666666666666665
3,crowd,pedestrian,72,learned GAT-LSTM,1.1031791718368955,70.46333333333334,2.2415109238960023,1.0,6.0
3,crowd,pedestrian,72,learned LSTM (no graph attention),1.1033123395636262,70.50666666666666,2.2407805548726483,1.0,6.666666666666667
3,crowd,pedestrian,73,none,0.40199939990179223,29.483333333333334,0.7074108885458755,1.0,0.0
3,crowd,pedestrian,73,static,1.017509324918278,67.62333333333333,1.9917976653006462,1.0,0.0
3,crowd,pedestrian,73,random,0.7874111217395703,58.376666666666665,1.3676242357733273,1.0,128.0
3,crowd,pedestrian,73,reactive,1.0760738524120983,69.29666666666667,2.170209012076262,1.0,4.0
3,crowd,pedestrian,73,cv,1.0783316671222467,69.36666666666666,2.1769294884259702,1.0,4.0
3,crowd,pedestrian,73,oracle,1.0784308426174778,69.36666666666666,2.177313057917918,1.0,4.0
3,crowd,pedestrian,73,learned GAT-LSTM,1.0760830197419209,69.29,2.1704360684579647,1.0,4.666666666666667
3,crowd,pedestrian,73,learned LSTM (no graph attention),1.0760495187578298,69.28333333333333,2.1704981015801224,1.0,4.666666666666667
3,crowd,pedestrian,74,none,0.38587119871925607,28.6,0.67042085502152,1.0,0.0
3,crowd,pedestrian,74,static,0.9629378924614915,64.45,1.8719401645050437,1.0,0.0
3,crowd,pedestrian,74,random,0.7255367225622613,55.44,1.2127200682162818,1.0,122.0
3,crowd,pedestrian,74,reactive,0.979616251606905,66.53,1.8766656057308282,1.0,2.666666666666667
3,crowd,pedestrian,74,cv,0.9822889858162608,66.52666666666667,1.8870984284851853,1.0,2.666666666666667
3,crowd,pedestrian,74,oracle,0.9822889858162608,66.52666666666667,1.8870984284851853,1.0,2.666666666666667
3,crowd,pedestrian,74,learned GAT-LSTM,0.9815275383026013,66.48,1.885494673563865,1.0,2.666666666666667
3,crowd,pedestrian,74,learned LSTM (no graph attention),0.9819590152146156,66.48333333333333,1.8870676459905276,1.0,2.666666666666667
3,crowd,pedestrian,75,none,0.41209744614740895,30.416666666666668,0.7196417880953295,1.0,0.0
3,crowd,pedestrian,75,static,0.9968981929759431,68.3,1.8926348965937942,1.0,0.0
3,crowd,pedestrian,75,random,0.7472358462673254,58.45,1.2101353994738566,1.0,134.33333333333331
3,crowd,pedestrian,75,reactive,1.02555844144451,69.52,1.9684178183024346,1.0,2.0
3,crowd,pedestrian,75,cv,1.0259892583492978,69.58,1.9683596298535755,1.0,2.0
3,crowd,pedestrian,75,oracle,1.0260118915366612,69.58,1.9684471655916909,1.0,2.0
3,crowd,pedestrian,75,learned GAT-LSTM,1.024729230248521,69.59333333333333,1.9631031642381935,1.0,3.3333333333333335
3,crowd,pedestrian,75,learned LSTM (no graph attention),1.0258624265501295,69.60333333333334,1.9671984939075917,1.0,2.0
3,crowd,pedestrian,76,none,0.3848952047847348,28.44333333333333,0.6711487399399895,1.0,0.0
3,crowd,pedestrian,76,static,1.0016556619009134,67.53,1.933164716095725,1.0,0.0
3,crowd,pedestrian,76,random,0.7888067919976118,58.43,1.3714892990376324,1.0,139.66666666666669
3,crowd,pedestrian,76,reactive,1.0319667972142903,68.52666666666667,2.0217512127279664,1.0,5.0
3,crowd,pedestrian,76,cv,1.0397222600243614,68.59,2.049925902184372,1.0,5.0
3,crowd,pedestrian,76,oracle,1.0412525869906695,68.57666666666667,2.0562277711857826,1.0,5.0
3,crowd,pedestrian,76,learned GAT-LSTM,1.0363116880667202,68.47333333333333,2.040088247910507,1.0,4.0
3,crowd,pedestrian,76,learned LSTM (no graph attention),1.0376174090082209,68.53666666666666,2.0433180232431813,1.0,5.333333333333334
3,crowd,pedestrian,77,none,0.39126375523577117,29.11,0.676619542519369,1.0,0.0
3,crowd,pedestrian,77,static,0.9789974093181842,66.31333333333333,1.8804992131277596,1.0,0.0
3,crowd,pedestrian,77,random,0.7340805970199834,56.38333333333333,1.2186526774147444,1.0,125.0
3,crowd,pedestrian,77,reactive,0.9919805996847644,68.15333333333334,1.8778309160984286,1.0,5.0
3,crowd,pedestrian,77,cv,0.9928778042120473,68.21666666666667,1.879480720158073,1.0,5.666666666666666
3,crowd,pedestrian,77,oracle,0.992879943004488,68.21666666666667,1.8794889921160587,1.0,5.0
3,crowd,pedestrian,77,learned GAT-LSTM,0.9921786746981127,68.35333333333334,1.8728489586263926,1.0,4.333333333333334
3,crowd,pedestrian,77,learned LSTM (no graph attention),0.9925438826624293,68.31333333333333,1.8754110366788928,1.0,5.0
3,crowd,pedestrian,78,none,0.4337923504587379,30.29,0.8071890567468694,1.0,0.0
3,crowd,pedestrian,78,static,1.034285422333074,69.59666666666666,1.9999667329430841,1.0,0.0
3,crowd,pedestrian,78,random,0.8426543326925634,60.60666666666667,1.5171914330959229,1.0,128.66666666666666
3,crowd,pedestrian,78,reactive,1.1547349575183956,71.81333333333333,2.402108024716001,1.0,3.0
3,crowd,pedestrian,78,cv,1.1611972552331686,71.85666666666667,2.4258560933180346,1.0,3.0
3,crowd,pedestrian,78,oracle,1.1611972552331686,71.85666666666667,2.4258560933180346,1.0,3.0
3,crowd,pedestrian,78,learned GAT-LSTM,1.1577096311450485,71.80666666666667,2.413804423811758,1.0,3.3333333333333335
3,crowd,pedestrian,78,learned LSTM (no graph attention),1.1599799227616965,71.83333333333333,2.421818561940182,1.0,3.0
3,crowd,pedestrian,79,none,0.4079796761184221,30.69333333333333,0.6957645291376359,1.0,0.0
3,crowd,pedestrian,79,static,1.0109392384299962,68.98666666666666,1.9272049100253648,1.0,0.0
3,crowd,pedestrian,79,random,0.7707633409570801,59.663333333333334,1.2662585692082033,1.0,134.0
3,crowd,pedestrian,79,reactive,1.013684581350976,69.53,1.9222072735056834,1.0,9.666666666666666
3,crowd,pedestrian,79,cv,1.0152880713990837,69.57333333333334,1.9271634985799448,1.0,10.333333333333334
3,crowd,pedestrian,79,oracle,1.0153705832115072,69.57333333333334,1.9274826198900745,1.0,9.666666666666666
3,crowd,pedestrian,79,learned GAT-LSTM,1.0142748620091135,69.62,1.9219036200470563,1.0,9.666666666666666
3,crowd,pedestrian,79,learned LSTM (no graph attention),1.0131201616756371,69.65,1.916575515924222,1.0,9.666666666666666
3,crowd,pedestrian,80,none,0.4167067849128902,30.03,0.7485816461033745,1.0,0.0
3,crowd,pedestrian,80,static,0.9904580102958266,66.51666666666667,1.9189802128266809,1.0,0.0
3,crowd,pedestrian,80,random,0.7387717483149295,56.49666666666667,1.2335388794691937,1.0,132.0
3,crowd,pedestrian,80,reactive,1.0223417676536972,68.44,1.9870164214698078,1.0,2.0
3,crowd,pedestrian,80,cv,1.0232182471617286,68.5,1.9886818702753695,1.0,2.0
3,crowd,pedestrian,80,oracle,1.0232182471617286,68.5,1.9886818702753695,1.0,2.0
3,crowd,pedestrian,80,learned GAT-LSTM,1.0222774608740695,68.40666666666667,1.9877257144895861,1.0,2.666666666666667
3,crowd,pedestrian,80,learned LSTM (no graph attention),1.0223877034595674,68.46666666666667,1.9864276781479107,1.0,2.3333333333333335
3,crowd,pedestrian,81,none,0.37333196146704795,27.97,0.6400306017113693,1.0,0.0
3,crowd,pedestrian,81,static,0.9773647006720095,65.17333333333333,1.9069483422088251,1.0,0.0
3,crowd,pedestrian,81,random,0.7252909020588146,55.53666666666667,1.208991122874493,1.0,132.66666666666666
3,crowd,pedestrian,81,reactive,0.9865966649641238,67.41,1.8783716080545847,1.0,2.666666666666667
3,crowd,pedestrian,81,cv,0.988378392508429,67.47333333333333,1.8834423785885004,1.0,2.666666666666667
3,crowd,pedestrian,81,oracle,0.9884103474609169,67.49666666666667,1.8828953636360029,1.0,2.666666666666667
3,crowd,pedestrian,81,learned GAT-LSTM,0.9874257313567563,67.55,1.877554471048903,1.0,1.6666666666666667
3,crowd,pedestrian,81,learned LSTM (no graph attention),0.9873642596454685,67.55666666666667,1.8771251231134398,1.0,1.6666666666666667
3,crowd,pedestrian,82,none,0.3718863662908623,28.42,0.6215065764525047,1.0,0.0
3,crowd,pedestrian,82,static,0.9637913973223045,65.62,1.8416151954905262,1.0,0.0
3,crowd,pedestrian,82,random,0.7000240229029544,55.57,1.1103113574405854,1.0,133.33333333333331
3,crowd,pedestrian,82,reactive,0.9594993167978169,65.97,1.8149561654995947,1.0,2.666666666666667
3,crowd,pedestrian,82,cv,0.9651010374497608,65.98666666666666,1.8361422844794386,1.0,2.666666666666667
3,crowd,pedestrian,82,oracle,0.9651010374497608,65.98666666666666,1.8361422844794386,1.0,2.666666666666667
3,crowd,pedestrian,82,learned GAT-LSTM,0.9639049461452219,65.99333333333334,1.831324700720977,1.0,1.3333333333333335
3,crowd,pedestrian,82,learned LSTM (no graph attention),0.9646852907126936,65.96,1.8353007532091563,1.0,2.0
3,crowd,pedestrian,83,none,0.3806834290201333,28.78,0.6451834972390196,1.0,0.0
3,crowd,pedestrian,83,static,1.0106730670425068,67.09,1.9806859458884696,1.0,0.0
3,crowd,pedestrian,83,random,0.7673011034670973,57.96,1.3018221249749289,1.0,130.66666666666666
3,crowd,pedestrian,83,reactive,1.0119926041221372,67.99666666666667,1.9597316336177104,1.0,3.6666666666666665
3,crowd,pedestrian,83,cv,1.0163960141536863,68.08333333333333,1.974271376237795,1.0,3.6666666666666665
3,crowd,pedestrian,83,oracle,1.0163960141536863,68.08333333333333,1.974271376237795,1.0,3.6666666666666665
3,crowd,pedestrian,83,learned GAT-LSTM,1.0131596737425506,68.13,1.9604133532304726,1.0,5.0
3,crowd,pedestrian,83,learned LSTM (no graph attention),1.0138331989907108,68.14,1.962730866796979,1.0,5.333333333333334
3,crowd,pedestrian,84,none,0.4069101439864066,30.263333333333332,0.7039862870412111,1.0,0.0
3,crowd,pedestrian,84,static,1.0261264493965163,68.89666666666666,1.988529327056381,1.0,0.0
3,crowd,pedestrian,84,random,0.7800441213743484,59.03666666666667,1.320163251978292,1.0,129.0
3,crowd,pedestrian,84,reactive,1.046549392274779,70.48333333333333,2.0219157296582413,1.0,2.666666666666667
3,crowd,pedestrian,84,cv,1.0474276034418153,70.60333333333334,2.0218634670718676,1.0,3.3333333333333335
3,crowd,pedestrian,84,oracle,1.0481121360128665,70.58666666666667,2.024989956255738,1.0,2.666666666666667
3,crowd,pedestrian,84,learned GAT-LSTM,1.046857483275077,70.63666666666667,2.0187004749712,1.0,4.666666666666667
3,crowd,pedestrian,84,learned LSTM (no graph attention),1.0463383235915675,70.61,2.017458985513312,1.0,4.666666666666667
3,crowd,pedestrian,85,none,0.39545751374722665,29.94,0.6689849322923498,1.0,0.0
3,crowd,pedestrian,85,static,1.000619693865251,68.05,1.9142131477544255,1.0,0.0
3,crowd,pedestrian,85,random,0.7489688918441701,59.11666666666667,1.1976780006828327,1.0,131.33333333333331
3,crowd,pedestrian,85,reactive,0.9989665427311396,68.09666666666666,1.9064782412007129,1.0,4.0
3,crowd,pedestrian,85,cv,1.00092042993923,68.14333333333333,1.9126938560044036,1.0,4.0
3,crowd,pedestrian,85,oracle,1.0009824244454246,68.14333333333333,1.912933624923018,1.0,4.0
3,crowd,pedestrian,85,learned GAT-LSTM,1.0006921961479687,68.11666666666666,1.9125775466771904,1.0,2.666666666666667
3,crowd,pedestrian,85,learned LSTM (no graph attention),1.0007610599675936,68.12666666666667,1.9125564817833334,1.0,3.3333333333333335
3,crowd,pedestrian,86,none,0.42566712736907797,30.84,0.7599569993838358,1.0,0.0
3,crowd,pedestrian,86,static,1.025822389428016,68.02666666666667,2.0123572763391464,1.0,0.0
3,crowd,pedestrian,86,random,0.8025278611258196,59.64,1.3897811012432473,1.0,136.66666666666666
3,crowd,pedestrian,86,reactive,1.0515668129883808,69.96,2.0563616984846362,1.0,3.6666666666666665
3,crowd,pedestrian,86,cv,1.0584322452819965,69.98,2.082339527056928,1.0,4.333333333333334
3,crowd,pedestrian,86,oracle,1.0588840543380755,70.04333333333334,2.0822667270175734,1.0,3.6666666666666665
3,crowd,pedestrian,86,learned GAT-LSTM,1.0525469238184133,69.91333333333333,2.061493565578913,1.0,4.333333333333334
3,crowd,pedestrian,86,learned LSTM (no graph attention),1.055058734479939,69.93666666666667,2.0705375992236674,1.0,4.333333333333334
3,crowd,pedestrian,87,none,0.40119992315446823,30.046666666666667,0.6881285636655328,1.0,0.0
3,crowd,pedestrian,87,static,0.9796821623181646,66.11,1.8889913819908968,1.0,0.0
3,crowd,pedestrian,87,random,0.7521514409410702,57.88333333333333,1.2454329539092435,1.0,130.66666666666666
3,crowd,pedestrian,87,reactive,0.9862696946770431,67.82666666666667,1.8651319626161929,1.0,3.3333333333333335
3,crowd,pedestrian,87,cv,0.9893759627600137,67.81666666666666,1.8774331147221786,1.0,4.0
3,crowd,pedestrian,87,oracle,0.9895542109384322,67.86666666666666,1.8766854971324969,1.0,3.3333333333333335
3,crowd,pedestrian,87,learned GAT-LSTM,0.9883474727074982,67.78333333333333,1.8744133485901606,1.0,3.3333333333333335
3,crowd,pedestrian,87,learned LSTM (no graph attention),0.9886976575577692,67.78666666666666,1.8756719171940897,1.0,4.0
3,crowd,pedestrian,88,none,0.38737817035273303,28.706666666666667,0.6731835778721753,1.0,0.0
3,crowd,pedestrian,88,static,0.9885756798870092,66.67,1.9072933208154503,1.0,0.0
3,crowd,pedestrian,88,random,0.7461829632874543,56.803333333333335,1.2533887263336558,1.0,127.0
3,crowd,pedestrian,88,reactive,0.9919233062351316,67.33,1.9012720486675816,1.0,3.6666666666666665
3,crowd,pedestrian,88,cv,0.9956450441390798,67.40333333333334,1.9135585694709145,1.0,3.6666666666666665
3,crowd,pedestrian,88,oracle,0.9959085664881748,67.39,1.914960966054379,1.0,3.6666666666666665
3,crowd,pedestrian,88,learned GAT-LSTM,0.9936581665336441,67.39333333333333,1.9061615562230194,1.0,3.3333333333333335
3,crowd,pedestrian,88,learned LSTM (no graph attention),0.9938208408214207,67.40666666666667,1.9064075106469636,1.0,2.666666666666667
3,crowd,pedestrian,89,none,0.39131065197043746,28.823333333333334,0.6850397612462612,1.0,0.0
3,crowd,pedestrian,89,static,1.0204335403772489,67.76666666666667,1.9989878914097075,1.0,0.0
3,crowd,pedestrian,89,random,0.7541290971623024,57.83,1.2546145118976184,1.0,136.0
3,crowd,pedestrian,89,reactive,1.0198315085008713,67.89666666666666,1.9929232640519914,1.0,2.666666666666667
3,crowd,pedestrian,89,cv,1.0208918415513684,67.91333333333333,1.9965451880564176,1.0,2.666666666666667
3,crowd,pedestrian,89,oracle,1.0208918415513684,67.91333333333333,1.9965451880564176,1.0,2.666666666666667
3,crowd,pedestrian,89,learned GAT-LSTM,1.020054542995107,67.95,1.9922530607858493,1.0,2.0
3,crowd,pedestrian,89,learned LSTM (no graph attention),1.020753726865623,67.94333333333333,1.9951488136366986,1.0,2.0
3,crowd,vehicular,90,none,0.3998492390676607,28.87,0.7167222515640528,1.0,0.0
3,crowd,vehicular,90,static,0.9934403264473318,65.83666666666667,1.9500578679653422,1.0,0.0
3,crowd,vehicular,90,random,0.7463111820313086,56.376666666666665,1.2661470850715322,1.0,131.0
3,crowd,vehicular,90,reactive,1.0076487524966329,68.20666666666666,1.9368959949436035,1.0,10.666666666666668
3,crowd,vehicular,90,cv,1.017550895750986,68.17666666666666,1.9760555634738461,1.0,12.0
3,crowd,vehicular,90,oracle,1.0209977810672053,68.27,1.98670426608195,1.0,10.666666666666668
3,crowd,vehicular,90,learned GAT-LSTM,1.0170220626098698,68.01333333333334,1.9787044809917431,1.0,10.0
3,crowd,vehicular,90,learned LSTM (no graph attention),1.0171713421424804,68.07666666666667,1.9774616228110573,1.0,8.666666666666668
3,crowd,vehicular,91,none,0.4190627516479022,30.43,0.7461974855872148,1.0,0.0
3,crowd,vehicular,91,static,1.0061332442377067,67.42666666666666,1.953451953923878,1.0,0.0
3,crowd,vehicular,91,random,0.7696433769519199,58.21333333333333,1.3036002260063515,1.0,137.0
3,crowd,vehicular,91,reactive,1.0277891705425495,69.34666666666666,1.9820269741849006,1.0,7.666666666666666
3,crowd,vehicular,91,cv,1.0347135158367875,69.49666666666667,2.004496434786789,1.0,7.666666666666666
3,crowd,vehicular,91,oracle,1.0369201531186532,69.47,2.013797192228943,1.0,7.666666666666666
3,crowd,vehicular,91,learned GAT-LSTM,1.0334600859441205,69.46333333333334,2.000606695079095,1.0,8.666666666666668
3,crowd,vehicular,91,learned LSTM (no graph attention),1.0337136272121414,69.59,1.9979468686357862,1.0,7.333333333333333
3,crowd,vehicular,92,none,0.37876194593325946,28.246666666666666,0.653080078863502,1.0,0.0
3,crowd,vehicular,92,static,1.0050204722298175,65.87666666666667,1.993695440916493,1.0,0.0
3,crowd,vehicular,92,random,0.7580130130851255,56.36666666666667,1.3116922932222626,1.0,136.66666666666666
3,crowd,vehicular,92,reactive,1.0158206023334313,67.26666666666667,1.995517041864849,1.0,8.666666666666668
3,crowd,vehicular,92,cv,1.022305552748273,67.42,2.016191305671717,1.0,8.666666666666668
3,crowd,vehicular,92,oracle,1.0237545456403567,67.31,2.0249568224244876,1.0,8.666666666666668
3,crowd,vehicular,92,learned GAT-LSTM,1.0178121772268893,67.41,1.999100202871291,1.0,10.0
3,crowd,vehicular,92,learned LSTM (no graph attention),1.0217670459469446,67.44333333333333,2.0134379823506365,1.0,7.333333333333333
3,crowd,vehicular,93,none,0.40296346316641984,29.183333333333334,0.7197615271928942,1.0,0.0
3,crowd,vehicular,93,static,1.0040814310286517,66.00666666666666,1.986327401912691,1.0,0.0
